C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_01_582.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_01_582.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_01_582.jpg, 0, 0, 0, 11.31286
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_01_866.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_01_866.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_01_866.jpg, 0, 0, 0, 11.15537
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_02_168.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_02_168.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_02_168.jpg, -0.9476055, 0, 0, 10.06042
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_02_427.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_02_427.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_02_427.jpg, -0.1510553, 0, 0, 9.705483
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_02_823.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_02_823.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_02_823.jpg, 0, 0, 0, 9.376421
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_03_079.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_03_079.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_03_079.jpg, 0, 0, 0, 9.135486
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_03_358.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_03_358.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_03_358.jpg, 0, 0, 0, 8.881897
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_03_693.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_03_693.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_03_693.jpg, 0, 1, 0, 12.39622
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_04_725.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_04_725.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_04_725.jpg, -1, 0, 0, 11.13713
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_04_992.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_04_992.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_04_992.jpg, -0.1191768, 0, 0, 10.67434
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_05_196.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_05_196.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_05_196.jpg, 0, 0, 0, 10.43823
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_05_469.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_05_469.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_05_469.jpg, 0, 0, 0, 10.17005
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_05_750.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_05_750.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_05_750.jpg, 0, 0, 0, 9.886827
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_05_992.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_05_992.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_05_992.jpg, 0, 0.7247682, 0, 11.86899
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_06_289.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_06_289.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_06_289.jpg, 0, 0, 0, 11.42413
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_06_573.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_06_573.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_06_573.jpg, 0, 0.7018072, 0, 12.71668
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_06_859.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_06_859.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_06_859.jpg, 0, 0, 0, 12.67032
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_07_187.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_07_187.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_07_187.jpg, 0, 0, 0, 12.30529
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_07_522.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_07_522.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_07_522.jpg, 0, 0, 0, 11.84824
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_07_791.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_07_791.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_07_791.jpg, 0, 0, 0, 11.53206
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_08_055.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_08_055.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_08_055.jpg, 0, 0, 0, 11.2106
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_08_327.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_08_327.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_08_327.jpg, 0, 0, 0, 11.0033
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_08_587.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_08_587.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_08_587.jpg, 0, 0, 0, 10.69679
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_08_867.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_08_867.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_08_867.jpg, 0, 0.7781408, 0, 12.93205
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_09_139.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_09_139.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_09_139.jpg, 0, 0, 0, 12.36675
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_09_419.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_09_419.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_09_419.jpg, 0, 0, 0, 12.15637
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_09_692.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_09_692.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_09_692.jpg, 0, 0, 0, 11.69637
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_10_016.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_10_016.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_10_016.jpg, 0, 0, 0, 11.43042
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_10_272.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_10_272.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_10_272.jpg, 0, 0, 0, 11.15658
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_10_508.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_10_508.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_10_508.jpg, 0, 0, 0, 10.86775
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_10_847.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_10_847.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_10_847.jpg, -1, 0, 0, 9.67368
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_11_190.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_11_190.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_11_190.jpg, 0, 0, 0, 9.115965
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_11_463.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_11_463.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_11_463.jpg, 0, 0, 0, 8.879963
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_11_770.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_11_770.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_11_770.jpg, 0, 0, 0, 8.597913
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_12_096.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_12_096.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_12_096.jpg, 0, 0.9770184, 0, 12.1265
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_12_454.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_12_454.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_12_454.jpg, 0, 1, 0, 15.34586
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_12_774.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_12_774.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_12_774.jpg, 0, 0.01915604, 0, 15.34854
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_13_028.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_13_028.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_13_028.jpg, 0, 0, 0, 14.99231
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_13_324.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_13_324.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_13_324.jpg, 0, 0, 0, 14.50968
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_13_605.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_13_605.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_13_605.jpg, 0, 0, 0, 13.66593
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_13_891.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_13_891.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_13_891.jpg, -0.9287949, 0, 0, 12.83534
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_14_203.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_14_203.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_14_203.jpg, -0.1421596, 0, 0, 12.14019
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_14_565.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_14_565.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_14_565.jpg, 0, 0, 0, 11.85309
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_14_838.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_14_838.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_14_838.jpg, 0, 0, 0, 11.27271
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_15_111.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_15_111.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_15_111.jpg, 0, 0, 0, 11.17099
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_15_359.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_15_359.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_15_359.jpg, 0, 0, 0, 10.85998
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_15_701.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_15_701.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_15_701.jpg, 0, 0, 0, 10.49376
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_16_032.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_16_032.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_16_032.jpg, 0, 0, 0, 10.16032
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_16_291.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_16_291.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_16_291.jpg, 0, 0, 0, 9.897298
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_16_635.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_16_635.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_16_635.jpg, 0, 0, 0, 9.563593
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_16_864.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_16_864.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_16_864.jpg, 0, 0, 0, 9.334835
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_17_144.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_17_144.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_17_144.jpg, 0, 0, 0, 9.074862
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_17_424.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_17_424.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_17_424.jpg, 0, 0, 0, 8.822132
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_17_730.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_17_730.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_17_730.jpg, 0, 0, 0, 8.559164
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_18_058.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_18_058.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_18_058.jpg, 0, 0, 0, 8.287297
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_18_296.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_18_296.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_18_296.jpg, 0, 0, 0, 8.072842
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_18_573.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_18_573.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_18_573.jpg, 0, 0, 0, 7.863869
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_18_883.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_18_883.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_18_883.jpg, 0, 0, 0, 7.614078
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_19_119.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_19_119.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_19_119.jpg, 0, 0, 0, 7.431954
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_19_425.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_19_425.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_19_425.jpg, -0.9190966, 0, 0, 6.728442
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_19_633.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_19_633.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_19_633.jpg, -0.290055, 0, 0, 6.574853
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_19_935.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_19_935.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_19_935.jpg, 0, 0, 0, 6.36307
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_20_194.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_20_194.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_20_194.jpg, 0, 0, 0, 6.198372
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_20_573.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_20_573.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_20_573.jpg, 0, 1, 0, 9.990969
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_20_821.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_20_821.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_20_821.jpg, 0, 0.2513405, 0, 10.57875
C:\Users\Hesham\Desktop\IMG\center_2017_02_05_22_52_21_092.jpg, C:\Users\Hesham\Desktop\IMG\left_2017_02_05_22_52_21_092.jpg, C:\Users\Hesham\Desktop\IMG\right_2017_02_05_22_52_21_092.jpg, 0, 1, 0, 13.24124
